Name	Score
1569054_at	0.272100664352661
7894761	0.272100664352661
244482_at	0.272142927038273
8175254	0.272142927038273
233322_at	0.272185189207028
8072461	0.272185189207028
241510_at	0.272227450858924
7892584	0.272227450858924
215069_at	0.272269711993963
8083136	0.272269711993963
206093_x_at	0.272311972612144
8074541	0.272311972612144
230531_at	0.272354232713468
8089372	0.272354232713468
239393_at	0.272396492297933
7892658	0.272396492297933
222120_at	0.272438751365541
8150103	0.272438751365541
210210_at	0.272481009916291
8033956	0.272481009916291
232342_at	0.272523267950183
7940598	0.272523267950183
213846_at	0.272565525467217
8127360	0.272565525467217
232616_at	0.272607782467394
8005433	0.272607782467394
241403_at	0.272650038950713
7949792	0.272650038950713
242940_x_at	0.272692294917174
8139055	0.272692294917174
206029_at	0.272734550366777
8176193	0.272734550366777
241304_at	0.272776805299522
7896335	0.272776805299522
239332_at	0.27281905971541
7895997	0.27281905971541
235704_at	0.27286131361444
7965606	0.27286131361444
235501_at	0.272903566996612
7988833	0.272903566996612
221817_at	0.272945819861926
7911532	0.272945819861926
239558_at	0.272988072210383
8121062	0.272988072210383
232002_at	0.273030324041982
7895321	0.273030324041982
232579_at	0.273072575356723
7899560	0.273072575356723
241229_at	0.273114826154606
8165508	0.273114826154606
219601_s_at	0.273157076435631
8180413	0.273157076435631
1562300_at	0.273199326199799
8010086	0.273199326199799
209542_x_at	0.273241575447109
8086530	0.273241575447109
212677_s_at	0.273283824177561
8012247	0.273283824177561
239828_at	0.273326072391155
8021635	0.273326072391155
207719_x_at	0.273368320087891
7998466	0.273368320087891
1552910_at	0.27341056726777
8090817	0.27341056726777
1558937_s_at	0.273452813930791
7896442	0.273452813930791
206911_at	0.273495060076954
8070853	0.273495060076954
222214_at	0.273537305706259
7895470	0.273537305706259
242328_at	0.273579550818707
8104392	0.273579550818707
220551_at	0.273621795414297
8108376	0.273621795414297
202002_at	0.273664039493029
7978059	0.273664039493029
211063_s_at	0.273706283054903
7895152	0.273706283054903
205077_s_at	0.273748526099919
7894542	0.273748526099919
217197_x_at	0.273790768628078
7892966	0.273790768628078
235622_at	0.273833010639379
7929945	0.273833010639379
203699_s_at	0.273875252133822
7917597	0.273875252133822
216361_s_at	0.273917493111407
7933855	0.273917493111407
200022_at	0.273959733572135
8180333	0.273959733572135
232369_at	0.274001973516005
8075963	0.274001973516005
209467_s_at	0.274044212943017
7893049	0.274044212943017
240085_at	0.274086451853171
8169683	0.274086451853171
241988_x_at	0.274128690246467
8010804	0.274128690246467
217502_at	0.274170928122906
8110522	0.274170928122906
211273_s_at	0.274213165482487
8054344	0.274213165482487
233228_at	0.27425540232521
7895276	0.27425540232521
240600_at	0.274297638651075
7910600	0.274297638651075
234341_x_at	0.274339874460082
8065444	0.274339874460082
209171_at	0.274382109752232
7940989	0.274382109752232
222965_at	0.274424344527524
8074748	0.274424344527524
1559689_a_at	0.274466578785958
8115342	0.274466578785958
236877_at	0.274508812527534
7960764	0.274508812527534
227327_at	0.274551045752253
8095185	0.274551045752253
229432_at	0.274593278460114
7895259	0.274593278460114
212973_at	0.274635510651117
8043945	0.274635510651117
208970_s_at	0.274677742325262
8115164	0.274677742325262
243601_at	0.27471997348255
7928019	0.27471997348255
201941_at	0.274762204122979
8074577	0.274762204122979
200916_at	0.274804434246551
8118319	0.274804434246551
238282_at	0.274846663853265
7966172	0.274846663853265
235491_at	0.274888892943121
8180329	0.274888892943121
220924_s_at	0.27493112151612
8108679	0.27493112151612
233948_at	0.274973349572261
8074481	0.274973349572261
220165_at	0.275015577111544
8008609	0.275015577111544
225428_s_at	0.275057804133969
7900087	0.275057804133969
214329_x_at	0.275100030639536
8011214	0.275100030639536
219449_s_at	0.275142256628246
8180331	0.275142256628246
236974_at	0.275184482100098
8047778	0.275184482100098
224872_at	0.275226707055092
7896598	0.275226707055092
215603_x_at	0.275268931493228
7963263	0.275268931493228
227042_at	0.275311155414506
7947969	0.275311155414506
244382_at	0.275353378818927
8144082	0.275353378818927
1567244_at	0.27539560170649
8050719	0.27539560170649
216505_x_at	0.275437824077195
8109462	0.275437824077195
223237_x_at	0.275480045931042
7996945	0.275480045931042
202308_at	0.275522267268032
8040639	0.275522267268032
229842_at	0.275564488088164
7993588	0.275564488088164
234303_s_at	0.275606708391438
7896657	0.275606708391438
1564840_at	0.275648928177854
7892524	0.275648928177854
229957_at	0.275691147447412
7894508	0.275691147447412
203790_s_at	0.275733366200113
8003769	0.275733366200113
1562549_at	0.275775584435956
8052583	0.275775584435956
225767_at	0.275817802154941
7921362	0.275817802154941
228325_at	0.275860019357068
8067288	0.275860019357068
237671_at	0.275902236042338
8076894	0.275902236042338
207434_s_at	0.27594445221075
8102389	0.27594445221075
225841_at	0.275986667862304
7895283	0.275986667862304
232873_at	0.276028882997
7896077	0.276028882997
243522_at	0.276071097614838
7895737	0.276071097614838
1570183_at	0.276113311715819
7951157	0.276113311715819
220344_at	0.276155525299941
7893577	0.276155525299941
236326_at	0.276197738367206
8123714	0.276197738367206
230229_at	0.276239950917614
8107591	0.276239950917614
212975_at	0.276282162951163
7902518	0.276282162951163
244375_at	0.276324374467855
7924233	0.276324374467855
232930_at	0.276366585467689
7895618	0.276366585467689
231804_at	0.276408795950665
7896306	0.276408795950665
1561702_at	0.276451005916783
8180334	0.276451005916783
213430_at	0.276493215366044
8175151	0.276493215366044
235789_at	0.276535424298447
7942912	0.276535424298447
238939_at	0.276577632713992
7963366	0.276577632713992
230494_at	0.276619840612679
8024885	0.276619840612679
204886_at	0.276662047994508
8059720	0.276662047994508
238267_s_at	0.27670425485948
7911174	0.27670425485948
243826_at	0.276746461207594
7894416	0.276746461207594
204904_at	0.27678866703885
7893954	0.27678866703885
243652_at	0.276830872353248
7941917	0.276830872353248
232967_at	0.276873077150789
8159549	0.276873077150789
1558338_at	0.276915281431471
8129610	0.276915281431471
212226_s_at	0.276957485195296
8137202	0.276957485195296
232143_at	0.276999688442263
7960919	0.276999688442263
222645_s_at	0.277041891172373
8034608	0.277041891172373
205034_at	0.277084093385624
7894626	0.277084093385624
210006_at	0.277126295082018
8164766	0.277126295082018
202875_s_at	0.277168496261554
7893869	0.277168496261554
211306_s_at	0.277210696924233
8053944	0.277210696924233
224286_at	0.277252897070053
7921431	0.277252897070053
239757_at	0.277295096699016
7964830	0.277295096699016
207536_s_at	0.277337295811121
8054377	0.277337295811121
231121_at	0.277379494406368
8013588	0.277379494406368
224508_at	0.277421692484757
7966072	0.277421692484757
218405_at	0.277463890046288
8140534	0.277463890046288
221392_at	0.277506087090962
7946728	0.277506087090962
237329_at	0.277548283618778
8073311	0.277548283618778
221933_at	0.277590479629736
8130803	0.277590479629736
207183_at	0.277632675123837
8130976	0.277632675123837
242279_at	0.27767487010108
8072274	0.27767487010108
237736_at	0.277717064561464
8027323	0.277717064561464
231488_at	0.277759258504992
8161755	0.277759258504992
238759_at	0.277801451931661
8003401	0.277801451931661
64438_at	0.277843644841472
8088813	0.277843644841472
221407_at	0.277885837234426
7893460	0.277885837234426
227096_at	0.277928029110522
7940182	0.277928029110522
215887_at	0.27797022046976
7895680	0.27797022046976
1565900_at	0.278012411312141
7986675	0.278012411312141
212959_s_at	0.278054601637663
7893161	0.278054601637663
240243_at	0.278096791446328
8109830	0.278096791446328
1557170_at	0.278138980738135
8076998	0.278138980738135
205153_s_at	0.278181169513084
7896288	0.278181169513084
37145_at	0.278223357771176
8164931	0.278223357771176
233927_at	0.278265545512409
7893823	0.278265545512409
1552401_a_at	0.278307732736785
8003193	0.278307732736785
205305_at	0.278349919444303
7991453	0.278349919444303
227690_at	0.278392105634964
8124889	0.278392105634964
205237_at	0.278434291308766
8179719	0.278434291308766
203455_s_at	0.278476476465711
7911229	0.278476476465711
222625_s_at	0.278518661105798
7911231	0.278518661105798
228347_at	0.278560845229027
7892773	0.278560845229027
204988_at	0.278603028835399
7931899	0.278603028835399
232387_at	0.278645211924912
8110894	0.278645211924912
1554473_at	0.278687394497568
8132513	0.278687394497568
230132_at	0.278729576553366
8146669	0.278729576553366
240976_at	0.278771758092306
7892957	0.278771758092306
228068_at	0.278813939114389
8024792	0.278813939114389
1554865_at	0.278856119619614
8106403	0.278856119619614
209832_s_at	0.278898299607981
8174646	0.278898299607981
235601_at	0.27894047907949
8110821	0.27894047907949
219051_x_at	0.278982658034141
7964795	0.278982658034141
201298_s_at	0.279024836471935
7999754	0.279024836471935
202523_s_at	0.279067014392871
7893081	0.279067014392871
1556996_at	0.279109191796949
8030721	0.279109191796949
235970_at	0.279151368684169
8061262	0.279151368684169
200024_at	0.279193545054531
8119918	0.279193545054531
236638_at	0.279235720908036
7894885	0.279235720908036
208049_s_at	0.279277896244683
7894580	0.279277896244683
217460_at	0.279320071064472
7894667	0.279320071064472
209078_s_at	0.279362245367403
7895303	0.279362245367403
200096_s_at	0.279404419153477
8111925	0.279404419153477
243350_at	0.279446592422693
7893288	0.279446592422693
1556682_s_at	0.27948876517505
8126658	0.27948876517505
243069_at	0.279530937410551
8179364	0.279530937410551
220466_at	0.279573109129193
7894420	0.279573109129193
225808_at	0.279615280330978
7964575	0.279615280330978
203886_s_at	0.279657451015905
8103789	0.279657451015905
221743_at	0.279699621183974
7896663	0.279699621183974
234380_x_at	0.279741790835185
8143457	0.279741790835185
240621_at	0.279783959969538
8009094	0.279783959969538
236646_at	0.279826128587034
8144516	0.279826128587034
221498_at	0.279868296687672
8010918	0.279868296687672
218041_x_at	0.279910464271452
7892647	0.279910464271452
222788_s_at	0.279952631338375
8160260	0.279952631338375
221756_at	0.279994797888439
8022817	0.279994797888439
213437_at	0.280036963921646
7893168	0.280036963921646
209534_x_at	0.280079129437995
7944042	0.280079129437995
239213_at	0.280121294437486
8133500	0.280121294437486
218964_at	0.28016345892012
7892729	0.28016345892012
203084_at	0.280205622885895
7895070	0.280205622885895
211962_s_at	0.280247786334813
7895492	0.280247786334813
221013_s_at	0.280289949266873
7894368	0.280289949266873
206819_at	0.280332111682076
7893040	0.280332111682076
204271_s_at	0.28037427358042
8015944	0.28037427358042
1560633_a_at	0.280416434961907
8129558	0.280416434961907
237005_at	0.280458595826536
7894838	0.280458595826536
221650_s_at	0.280500756174307
7894623	0.280500756174307
1566722_a_at	0.280542916005221
8010915	0.280542916005221
210139_s_at	0.280585075319276
7896393	0.280585075319276
223499_at	0.280627234116474
7945125	0.280627234116474
224095_at	0.280669392396814
8103043	0.280669392396814
201812_s_at	0.280711550160296
7894544	0.280711550160296
205673_s_at	0.280753707406921
7965677	0.280753707406921
223861_at	0.280795864136688
7931822	0.280795864136688
1554837_a_at	0.280838020349596
7893372	0.280838020349596
214853_s_at	0.280880176045648
7932703	0.280880176045648
225491_at	0.280922331224841
8053278	0.280922331224841
242559_at	0.280964485887177
7896004	0.280964485887177
216301_at	0.281006640032654
7902848	0.281006640032654
240698_s_at	0.281048793661274
7999841	0.281048793661274
239144_at	0.281090946773037
7895576	0.281090946773037
225513_at	0.281133099367941
8026900	0.281133099367941
238159_at	0.281175251445988
7953924	0.281175251445988
219911_s_at	0.281217403007177
7894314	0.281217403007177
230634_x_at	0.281259554051508
7896532	0.281259554051508
215532_x_at	0.281301704578981
7951565	0.281301704578981
210732_s_at	0.281343854589597
8089287	0.281343854589597
232867_at	0.281386004083354
8020321	0.281386004083354
234362_s_at	0.281428153060254
7984330	0.281428153060254
236875_at	0.281470301520296
7959173	0.281470301520296
239907_at	0.281512449463481
7944795	0.281512449463481
238263_at	0.281554596889808
7893417	0.281554596889808
235494_at	0.281596743799276
7894726	0.281596743799276
238836_at	0.281638890191887
8049235	0.281638890191887
215685_s_at	0.281681036067641
8095110	0.281681036067641
1554885_a_at	0.281723181426536
7989937	0.281723181426536
218985_at	0.281765326268574
8007904	0.281765326268574
229061_s_at	0.281807470593754
7895188	0.281807470593754
240949_x_at	0.281849614402076
7893329	0.281849614402076
235086_at	0.28189175769354
8068938	0.28189175769354
207506_at	0.281933900468147
7938059	0.281933900468147
1561135_at	0.281976042725896
7908728	0.281976042725896
229571_at	0.282018184466787
7950269	0.282018184466787
1565689_at	0.28206032569082
7944331	0.28206032569082
218059_at	0.282102466397995
7893867	0.282102466397995
216636_at	0.282144606588313
8120756	0.282144606588313
242672_at	0.282186746261773
7944911	0.282186746261773
236802_at	0.282228885418375
7894615	0.282228885418375
203309_s_at	0.282271024058119
7945071	0.282271024058119
210939_s_at	0.282313162181006
7904414	0.282313162181006
205522_at	0.282355299787035
8123104	0.282355299787035
230341_x_at	0.282397436876206
8149865	0.282397436876206
1554625_at	0.282439573448519
7911309	0.282439573448519
206061_s_at	0.282481709503974
8175016	0.282481709503974
243491_at	0.282523845042572
7895279	0.282523845042572
1569768_at	0.282565980064312
8175297	0.282565980064312
225612_s_at	0.282608114569194
7896199	0.282608114569194
231506_at	0.282650248557218
8049722	0.282650248557218
205928_at	0.282692382028384
8089679	0.282692382028384
207388_s_at	0.282734514982693
7894116	0.282734514982693
211676_s_at	0.282776647420144
7895550	0.282776647420144
208000_at	0.282818779340737
8026388	0.282818779340737
225852_at	0.282860910744472
7895253	0.282860910744472
212795_at	0.28290304163135
8116610	0.28290304163135
220747_at	0.28294517200137
7893653	0.28294517200137
233007_at	0.282987301854532
8079368	0.282987301854532
211173_at	0.283029431190836
8174648	0.283029431190836
244220_at	0.283071560010283
7979412	0.283071560010283
239865_at	0.283113688312871
7963689	0.283113688312871
224203_at	0.283155816098602
8136315	0.283155816098602
212826_s_at	0.283197943367475
7903292	0.283197943367475
240813_at	0.28324007011949
7895295	0.28324007011949
224984_at	0.283282196354648
7894773	0.283282196354648
239442_at	0.283324322072948
7908839	0.283324322072948
236433_at	0.28336644727439
8141708	0.28336644727439
231716_at	0.283408571958974
7893077	0.283408571958974
243329_at	0.2834506961267
8107909	0.2834506961267
1569500_at	0.283492819777569
7930031	0.283492819777569
223671_x_at	0.28353494291158
8136889	0.28353494291158
244473_at	0.283577065528733
8087839	0.283577065528733
242884_at	0.283619187629028
7930482	0.283619187629028
221685_s_at	0.283661309212466
8015247	0.283661309212466
220845_at	0.283703430279045
8132580	0.283703430279045
233343_at	0.283745550828767
7894572	0.283745550828767
227335_at	0.283787670861631
8124967	0.283787670861631
208345_s_at	0.283829790377638
8032789	0.283829790377638
207823_s_at	0.283871909376786
8062492	0.283871909376786
226605_at	0.283914027859077
8096290	0.283914027859077
241079_at	0.28395614582451
7918367	0.28395614582451
1554719_at	0.283998263273085
7990616	0.283998263273085
236503_at	0.284040380204803
7895937	0.284040380204803
210462_at	0.284082496619662
8038653	0.284082496619662
241320_at	0.284124612517664
8080416	0.284124612517664
213471_at	0.284166727898808
8076393	0.284166727898808
241460_at	0.284208842763095
8111474	0.284208842763095
1569573_at	0.284250957110523
7945260	0.284250957110523
1566163_at	0.284293070941094
7926659	0.284293070941094
233027_at	0.284335184254807
8129695	0.284335184254807
225562_at	0.284377297051662
8112310	0.284377297051662
205793_x_at	0.284419409331659
8007673	0.284419409331659
219473_at	0.284461521094799
8049509	0.284461521094799
210174_at	0.284503632341081
7894059	0.284503632341081
243751_at	0.284545743070505
7973611	0.284545743070505
1554834_a_at	0.284587853283071
8106931	0.284587853283071
210823_s_at	0.28462996297878
8125091	0.28462996297878
217224_at	0.28467207215763
8178609	0.28467207215763
220306_at	0.284714180819623
8125750	0.284714180819623
224952_at	0.284756288964758
8179228	0.284756288964758
224465_s_at	0.284798396593036
7893165	0.284798396593036
212859_x_at	0.284840503704455
7950530	0.284840503704455
232757_at	0.284882610299017
8032804	0.284882610299017
228257_at	0.284924716376721
8025285	0.284924716376721
232502_at	0.284966821937567
7942342	0.284966821937567
226845_s_at	0.285008926981556
7906751	0.285008926981556
231127_at	0.285051031508686
7892812	0.285051031508686
207191_s_at	0.285093135518959
8074020	0.285093135518959
200026_at	0.285135239012374
8179967	0.285135239012374
203491_s_at	0.285177341988932
7991562	0.285177341988932
240957_at	0.285219444448631
8016139	0.285219444448631
220836_at	0.285261546391473
7945734	0.285261546391473
207132_x_at	0.285303647817457
8148728	0.285303647817457
237268_at	0.285345748726583
7944335	0.285345748726583
1553241_at	0.285387849118851
8080082	0.285387849118851
31837_at	0.285429948994262
7895681	0.285429948994262
211316_x_at	0.285472048352815
7905254	0.285472048352815
205688_at	0.28551414719451
7895337	0.28551414719451
232670_at	0.285556245519347
7975453	0.285556245519347
206690_at	0.285598343327326
7900699	0.285598343327326
1565978_a_at	0.285640440618448
8169638	0.285640440618448
235095_at	0.285682537392712
8071768	0.285682537392712
230563_at	0.285724633650118
8002523	0.285724633650118
229215_at	0.285766729390667
8110289	0.285766729390667
204408_at	0.285808824614357
8093126	0.285808824614357
236226_at	0.28585091932119
7916135	0.28585091932119
235194_at	0.285893013511165
7996608	0.285893013511165
1561749_at	0.285935107184282
8003425	0.285935107184282
237189_at	0.285977200340542
8100495	0.285977200340542
219754_at	0.286019292979943
7934299	0.286019292979943
236371_s_at	0.286061385102487
8025895	0.286061385102487
235739_at	0.286103476708173
7992049	0.286103476708173
244170_at	0.286145567797001
8078603	0.286145567797001
238169_at	0.286187658368972
7894145	0.286187658368972
212840_at	0.286229748424085
7969339	0.286229748424085
238262_at	0.28627183796234
7896218	0.28627183796234
1560634_a_at	0.286313926983737
8074473	0.286313926983737
229127_at	0.286356015488276
7895668	0.286356015488276
225727_at	0.286398103475958
7893826	0.286398103475958
229540_at	0.286440190946782
7936249	0.286440190946782
223422_s_at	0.286482277900747
7999766	0.286482277900747
231958_at	0.286524364337856
8076193	0.286524364337856
225344_at	0.286566450258106
8043995	0.286566450258106
1294_at	0.286603637141863
230122_at	0.286608535661499
8060705	0.286608535661499
209723_at	0.286650620548034
7896611	0.286650620548034
1438_at	0.286689705591997
231581_at	0.286692704917711
7892631	0.286692704917711
1487_at	0.286706920832598
1568249_at	0.28673478877053
8018803	0.28673478877053
202632_at	0.286776872106492
8136930	0.286776872106492
1552263_at	0.286810223130213
238108_at	0.286818954925596
7989245	0.286818954925596
244341_at	0.286861037227842
8021645	0.286861037227842
1552272_a_at	0.286896322591815
1561298_at	0.28690311901323
7893241	0.28690311901323
1552274_at	0.286913544034709
219412_at	0.28694520028176
7969003	0.28694520028176
1552277_a_at	0.286965211464537
1552278_a_at	0.286982434974861
240826_at	0.286987281033433
8092765	0.286987281033433
1552279_a_at	0.286999659002044
226453_at	0.287029361268248
8144505	0.287029361268248
1552281_at	0.287034108606983
1552283_s_at	0.287051334184739
1566109_at	0.287071440986205
8064502	0.287071440986205
1552287_s_at	0.287085786890824
1552288_at	0.287103014019153
240572_s_at	0.287113520187304
8180332	0.287113520187304
1552289_a_at	0.28712024166434
1552293_at	0.287154698505288
210553_x_at	0.287155598871546
8068120	0.287155598871546
232781_at	0.287197677038929
7894019	0.287197677038929
229927_at	0.287239754689455
7895723	0.287239754689455
1552304_at	0.287275313729625
229414_at	0.287281831823124
8065607	0.287281831823124
1552306_at	0.28729254654339
1552307_a_at	0.287309779874012
240058_at	0.287323908439934
7919625	0.287323908439934
201248_s_at	0.287365984539886
7992043	0.287365984539886
1552312_a_at	0.287378718365081
226170_at	0.287408060122981
7896580	0.287408060122981
240725_at	0.287450135189218
7986336	0.287450135189218
1553856_s_at	0.287492209738598
8065710	0.287492209738598
1552322_at	0.287516620156392
239742_at	0.287534283771119
8180335	0.287534283771119
1552325_at	0.287551100772798
211378_x_at	0.287576357286783
7894820	0.287576357286783
225407_at	0.287618430285589
7999532	0.287618430285589
1552330_at	0.287620068207902
237784_at	0.287660502767537
8146544	0.287660502767537
1552335_at	0.287671799211237
1552337_s_at	0.287689043912731
236679_x_at	0.287702574732627
8053533	0.287702574732627
1552340_at	0.287723534866293
1552343_s_at	0.28774078111836
218816_at	0.28774464618086
7895782	0.28774464618086
212044_s_at	0.287786717112234
7917431	0.287786717112234
1552348_at	0.287792522975709
1552354_at	0.287827020131563
214450_at	0.287828787526751
8149825	0.287828787526751
1552355_s_at	0.287844269484777
1552359_at	0.287861519354849
243918_at	0.287870857424411
8028158	0.287870857424411
1552362_a_at	0.287896020645566
227063_at	0.287912926805212
8179638	0.287912926805212
1552296_at	0.287913272066211
1557384_at	0.287954995669156
8038815	0.287954995669156
1552370_at	0.287982282917369
242718_at	0.287997064016242
8117589	0.287997064016242
1552372_at	0.287999536922303
1552373_s_at	0.288016791444095
203560_at	0.28803913184647
7983469	0.28803913184647
1552377_s_at	0.288051302038252
1552378_s_at	0.288068558110617
230123_at	0.28808119915984
8062601	0.28808119915984
1570566_at	0.288123265956352
7917942	0.288123265956352
202201_at	0.288165332236007
7964303	0.288165332236007
1552389_at	0.288189365089191
1552390_a_at	0.288206625296419
1559682_at	0.288207397998804
8004556	0.288207397998804
1552391_at	0.288223886020504
1552393_at	0.288241147261447
225536_at	0.288249463244743
8140070	0.288249463244743
1552394_a_at	0.288258409019248
1552395_at	0.288275671293906
233251_at	0.288291527973825
8100754	0.288291527973825
1552396_at	0.288292934085423
1552399_a_at	0.288327461219029
239149_at	0.288333592186048
8172631	0.288333592186048
1552400_a_at	0.288344725561118
219569_s_at	0.288375655881414
8022404	0.288375655881414
1552402_at	0.288379255795871
1552405_at	0.288396521688534
1552408_at	0.288413788098055
231799_at	0.288417719059922
7947676	0.288417719059922
1552409_a_at	0.288431055024434
238142_at	0.288459781721572
7994655	0.288459781721572
1552412_a_at	0.288482858904716
204995_at	0.288501843866365
8180412	0.288501843866365
205642_at	0.288543905494299
8042843	0.288543905494299
1552418_at	0.288551937981102
32137_at	0.288585966605376
7901336	0.288585966605376
1552421_a_at	0.288586480620441
1552422_at	0.288603752715398
1552423_at	0.288621025327212
237868_x_at	0.288628027199595
7973303	0.288628027199595
1552424_at	0.288638298455884
1552425_a_at	0.288655572101414
242645_at	0.288670087276957
8073949	0.288670087276957
1552426_a_at	0.288672846263801
1552427_at	0.288690120943047
1552430_at	0.28870739613915
240128_at	0.28871214683746
8051985	0.28871214683746
1552432_at	0.288724671852111
1552436_a_at	0.288741948081929
216806_at	0.288754205881106
7896477	0.288754205881106
1552438_a_at	0.288759224828606
1552440_at	0.288793779872532
209097_s_at	0.288796264407894
8069446	0.288796264407894
1552445_a_at	0.288811058169782
236919_at	0.288838322417824
7903214	0.288838322417824
1552452_at	0.288880176527359
205068_s_at	0.288880379910897
7983679	0.288880379910897
239825_at	0.288922436887111
7962951	0.288922436887111
1552456_a_at	0.288932020722549
220905_at	0.288964493346468
7896952	0.288964493346468
1552458_at	0.288966586103631
1552459_a_at	0.288983869569458
1552461_at	0.289001153552144
242490_at	0.289006549288967
8010512	0.289006549288967
1552463_at	0.289018438051687
1552466_x_at	0.289035723068088
201842_s_at	0.289048604714608
7893595	0.289048604714608
1552467_at	0.289053008601347
1552468_a_at	0.289070294651463
227798_at	0.289090659623392
8032834	0.289090659623392
1552472_a_at	0.28910486830227
1552473_at	0.28912215590296
240029_at	0.289132714015318
7918467	0.289132714015318
1552474_a_at	0.289139444020507
1552477_a_at	0.289174021806176
1553055_a_at	0.289174767890386
8121429	0.289174767890386
1552478_a_at	0.289191311474297
1552480_s_at	0.289208601659276
33778_at	0.289216821248596
8031686	0.289216821248596
1552481_s_at	0.289225892361113
204745_x_at	0.289258874089948
8128329	0.289258874089948
1552484_at	0.289260475315359
1552485_at	0.289277767567769
220893_at	0.289300926414443
8000649	0.289300926414443
213642_at	0.28934297822208
8000690	0.28934297822208
1552490_at	0.289346941745987
1552491_at	0.289364236582686
231281_at	0.289385029512859
8115886	0.289385029512859
1552496_a_at	0.289416124193929
200903_s_at	0.28942708028678
7896293	0.28942708028678
1552499_a_at	0.289468016456892
217534_at	0.289469130543843
8180232	0.289469130543843
1552502_s_at	0.289502613883157
1560615_a_at	0.289511180284049
7993774	0.289511180284049
237110_at	0.289553229507397
7959927	0.289553229507397
1552506_at	0.289554513898987
1552507_at	0.289571814937979
1552508_at	0.289589116493829
1568780_at	0.289595278213887
7894929	0.289595278213887
241144_at	0.289637326403519
8032491	0.289637326403519
1552511_a_at	0.289641024262526
1552514_at	0.289658327885807
228825_at	0.289679374076294
8021685	0.289679374076294
1552518_s_at	0.289710241856798
239906_at	0.289721421232211
7896179	0.289721421232211
1552519_at	0.28972754754751
229115_at	0.289763467871269
8045210	0.289763467871269
1552522_at	0.289779467720794
1552523_a_at	0.289796775478937
243428_at	0.289805513993471
8022767	0.289805513993471
1552526_at	0.289831392545797
242622_x_at	0.289847559598814
8156132	0.289847559598814
1552528_at	0.289848701854514
1552531_a_at	0.289866011680089
224328_s_at	0.2898896046873
8062821	0.2898896046873
1552536_at	0.289917944257959
216793_x_at	0.289931649258928
7894423	0.289931649258928
1552541_at	0.28996988148755
205394_at	0.289973693313698
7955076	0.289973693313698
1552542_s_at	0.289987194931129
1552543_a_at	0.290004508891565
240984_at	0.29001573685161
7925504	0.29001573685161
1552544_at	0.29002182336886
1552546_a_at	0.290039138363012
225605_at	0.290057779872664
8118367	0.290057779872664
235181_at	0.290099822376861
8178136	0.290099822376861
1552554_a_at	0.290125721086641
202864_s_at	0.2901418643642
7899016	0.2901418643642
1552557_a_at	0.290160357794097
1552558_a_at	0.290177676923112
205298_s_at	0.290183905834681
7908591	0.290183905834681
1552562_at	0.290212316731715
1557190_at	0.290225946788305
8029615	0.290225946788305
1552563_a_at	0.290229637411303
229964_at	0.29026798722507
7892928	0.29026798722507
1556327_a_at	0.290310027144978
7920317	0.290310027144978
232080_at	0.290352066548028
8010092	0.290352066548028
240109_at	0.29039410543422
8110562	0.29039410543422
1559051_s_at	0.290436143803555
7975238	0.290436143803555
1552580_at	0.290437525881266
1552582_at	0.290454853280005
1552583_s_at	0.290472181195602
239731_at	0.290478181656031
8001233	0.290478181656031
234234_at	0.29052021899165
8161024	0.29052021899165
1552587_at	0.290541498026568
1552588_a_at	0.290558828526454
207887_s_at	0.290562255810411
8080956	0.290562255810411
229064_s_at	0.290604292112315
7892532	0.290604292112315
1552596_at	0.290628155694575
212249_at	0.29064632789736
8089849	0.29064632789736
1552599_at	0.290662822379782
218679_s_at	0.290688363165548
7920515	0.290688363165548
1552604_at	0.290697491132421
1552605_s_at	0.290714826284027
236928_at	0.290730397916878
7894281	0.290730397916878
209764_at	0.29077243215135
7896088	0.29077243215135
1552610_a_at	0.290784172059028
229930_at	0.290814465868965
8061303	0.290814465868965
1552612_at	0.290818848047676
1552613_s_at	0.290836186817286
1552615_at	0.290853526103755
221042_s_at	0.290856499069721
7893837	0.290856499069721
1552616_a_at	0.29087086590708
213807_x_at	0.29089853175362
7912196	0.29089853175362
1552618_at	0.290905547064306
212093_s_at	0.290940563920661
7997569	0.290940563920661
1552621_at	0.290957572676577
1552622_s_at	0.29097491558105
215551_at	0.290982595570844
7895969	0.290982595570844
1557218_s_at	0.29102462670417
8031344	0.29102462670417
1552626_a_at	0.291026947395615
211577_s_at	0.291066657320638
7894277	0.291066657320638
1552629_a_at	0.291078983861899
1563075_s_at	0.291108687420247
8019183	0.291108687420247
1552632_a_at	0.291131024979904
1552633_at	0.291148373052955
238574_at	0.291150717003
8136963	0.291150717003
1552637_at	0.291183070749629
228607_at	0.291192746068894
8128618	0.291192746068894
1552639_at	0.291200420373253
1552641_s_at	0.291217770513735
217358_at	0.291234774617931
7893784	0.291234774617931
230711_at	0.291276802650109
8088180	0.291276802650109
1552648_a_at	0.291287176244239
231702_at	0.29131883016543
7920600	0.29131883016543
1552652_at	0.291339235969124
1552656_s_at	0.291356590244468
235249_at	0.291360857163894
8010963	0.291360857163894
1552657_a_at	0.291373945036669
1552658_a_at	0.291391300345729
1555268_a_at	0.291402883645499
8064976	0.291402883645499
210772_at	0.291444909610247
7895829	0.291444909610247
1552664_at	0.291478084643893
234131_at	0.291486935058137
8151411	0.291486935058137
243725_at	0.291528959989169
8056100	0.291528959989169
234120_at	0.291570984403343
8126432	0.291570984403343
